Datum,Check-in,Vertrek,Check-uit,Bestemming,Bedrag,Transactie,Klasse,Product,Opmerkingen
25-07-2017,01:47,Schiphol Airport,02:44,Den Haag HS,"5,10",Check-in,,Dal Voordeel (2e klas),
